q,"confidence_(0.5, 0.55]","confidence_(0.55, 0.6]","confidence_(0.6, 0.65]","confidence_(0.65, 0.7]","confidence_(0.7, 0.75]","confidence_(0.75, 0.8]","confidence_(0.8, 0.85]","confidence_(0.85, 0.9]","confidence_(0.9, 0.95]","confidence_(0.95, 1.0]","sc_(0.0, 0.05]","sc_(0.05, 0.1]","sc_(0.1, 0.15]","sc_(0.15, 0.2]","sc_(0.2, 0.25]","sc_(0.25, 0.3]","sc_(0.3, 0.35]","sc_(0.35, 0.4]","sc_(0.4, 0.45]","sc_(0.45, 0.5]","sc_(0.5, 0.55]","sc_(0.55, 0.6]","sc_(0.6, 0.65]","sc_(0.65, 0.7]","sc_(0.7, 0.75]","sc_(0.75, 0.8]","sc_(0.8, 0.85]","sc_(0.85, 0.9]","sc_(0.9, 0.95]","sc_(0.95, 1.0]",number_of_participants,own_percentage,mean_sc,std_sc,min_sc,p25_sc,p50_sc,p75_sc,max_sc,mean_conf,std_conf,min_conf,p25_conf,p50_conf,p75_conf,max_conf,skew_own,skew_sc,skew_conf,skew_row_average,skew_row_skew,minority_percentage,real_expert_number,P_expert_number_rT,P_expert_number_rF,MEAN_P_expert_rT,MEAN_P_expert_rF,prelec_prediction,majority_prediction,x0_dermatology,x0_state,x0_trivia_Beijing,x0_trivia_Berlin,x0_trivia_Boer,x0_trivia_Borneo,x0_trivia_Georgia,x0_trivia_Greek,x0_trivia_Memphis,x0_trivia_Ocean,x0_trivia_Rosetta,x0_trivia_Tin,x0_trivia_africa,x0_trivia_alex,x0_trivia_alpha,x0_trivia_anagram,x0_trivia_andes,x0_trivia_aorta,x0_trivia_atlantic,x0_trivia_baikal,x0_trivia_bigben,x0_trivia_billy,x0_trivia_birm,x0_trivia_brass,x0_trivia_china,x0_trivia_churchil,x0_trivia_constant,x0_trivia_cow,x0_trivia_custer,x0_trivia_cyprus,x0_trivia_death,x0_trivia_dot,x0_trivia_ecuador,x0_trivia_eggs,x0_trivia_einstein,x0_trivia_euro,x0_trivia_faroe,x0_trivia_femur,x0_trivia_fluffy,x0_trivia_french,x0_trivia_hydrogen,x0_trivia_iberian,x0_trivia_indiana,x0_trivia_insects,x0_trivia_iron,x0_trivia_japan,x0_trivia_jhb,x0_trivia_joan,x0_trivia_jupiter,x0_trivia_khan,x0_trivia_kili,x0_trivia_kyrgyz,x0_trivia_landl,x0_trivia_leg,x0_trivia_leptons,x0_trivia_letters,x0_trivia_lincoln,x0_trivia_living,x0_trivia_louis,x0_trivia_macbeth,x0_trivia_moldova,x0_trivia_mozam,x0_trivia_muon,x0_trivia_nero,x0_trivia_newz,x0_trivia_nigeria,x0_trivia_nile,x0_trivia_nitrogen,x0_trivia_norway,x0_trivia_red,x0_trivia_riverSA,x0_trivia_rocket,x0_trivia_rome,x0_trivia_russian,x0_trivia_sahara,x0_trivia_station,x0_trivia_uranus,x0_trivia_vjday,x0_trivia_widow,x0_trivia_wu,x0_trivia_year,x0_trivia_zip,actual
The chemical symbol for Tin is Sn,-0.3509404590562663,0.7360370548056632,-0.2606936229533505,1.06708204167615,-0.31698338899620826,0.3938636263760924,-0.2794045713622833,-0.8883328664273383,-0.27173375006901496,-0.5440464479444347,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-0.3455130599563474,-0.46637520303344826,1.0388431344554518,0.2873997549497297,2.1737600405200843,2.131309374077822,-0.8109385452286674,-0.041665327139358894,0.11167109976674947,-0.5627887162486921,-0.4167020726095085,-0.4541542867996389,-0.5291475070250096,1.1039974840887428,0.2508619405877097,-0.42482129800712504,-1.2178323634491006,0.9290026769149721,-0.4901247268766224,-0.42879075562000185,-0.8995944957349675,-0.982662674325019,-0.9036103750271299,0.49895530462510573,-0.6023134719216585,-1.148280890034562,-0.46118679054510364,-0.6047268180265959,0.3716421902263667,-0.1263383580377234,1.5514332840242069,0.6943649818501729,-0.2117723746640874,-1.146751120939616,0.5561438337242833,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,1.090229872538178,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
The currency of Switzerland is the Euro,-0.3509404590562663,1.896804413691134,-0.2606936229533505,0.747128625027408,-0.31698338899620826,0.3938636263760924,-0.2794045713622833,0.4472944608502802,-0.27173375006901496,-0.5440464479444347,-0.15578132086241597,0.8103214343953893,-0.19842337779658728,1.9566770656254957,3.4664371717863594,-0.39435351906224914,0.14345847695831823,-1.0145058586044753,0.6883158141233207,-0.15011286381078687,1.2594252804751698,-1.1630143295523738,2.131309374077822,0.24043541990540893,1.4860633346371275,-0.20247016437323773,2.1418755026163816,-0.7219812207954208,-0.4541542867996389,-0.5291475070250096,1.1039974840887428,0.1520825022392148,-0.9156940736772393,1.1959923271091526,-1.2302730524944818,-0.7252054866271156,-0.42879075562000185,-0.18016072562434174,-0.982662674325019,-0.2841993406403507,0.27354468937308046,-0.6023134719216585,-0.4613730794455892,-0.46118679054510364,0.23350837527759433,0.3716421902263667,-0.05877068029726224,-0.1885390892471027,0.2679418064511538,0.531599381474406,-0.10037134593136024,0.7265340944496891,3.0386878217709405,-0.7835979319689756,1.802112164288346,-0.6581213947414579,-0.7711382025270039,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
The dot above an 'i' or 'j' is called a 'tittle',-0.3509404590562663,0.7360370548056632,-0.2606936229533505,1.06708204167615,-0.31698338899620826,-0.11852907537019251,-0.2794045713622833,-0.8883328664273383,-0.27173375006901496,-0.6732128023108316,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,1.0900873410992722,-0.4983110705769795,-0.39435351906224914,0.14345847695831823,0.3234797386917803,1.8430068312800896,1.0388431344554518,0.2873997549497297,0.6907492093767699,0.24389336713138962,-0.8109385452286674,1.4860633346371275,-0.516611428513225,-0.5627887162486921,-0.7219812207954208,-0.4541542867996389,-0.5291475070250096,1.1039974840887428,0.2508619405877097,-1.0687880581684224,-0.06350325194306357,-1.2302730524944818,-0.4901247268766224,-1.1699105801484055,-1.2381515640223129,-0.982662674325019,-1.1656688895753877,0.32458503164406766,-0.6023134719216585,-1.148280890034562,-1.1534614582682647,-1.442962011330804,0.3716421902263667,-0.12633835803772347,-0.23869512881756033,0.9363365401845221,0.2483512024649595,-0.06317972019104987,0.5561438337242833,-0.6374971570397988,0.4490280284316602,-0.6542501539757344,-0.6581213947414579,0.4697738475164507,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
The island of Borneo is occupied by three countries,-0.3509404590562663,1.0262288945270308,-0.2606936229533505,-0.21273162491881822,-0.31698338899620826,-0.3747254262433348,-0.2794045713622833,-1.3335419755198779,-0.27173375006901496,-0.6732128023108316,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,0.22349761657304876,0.8232716768774668,2.0125282951255428,0.9400668466066725,0.3234797386917803,-0.46637520303344826,1.3785448482458051,0.2873997549497297,0.31999650159094084,1.1876013706046056,0.24043541990540893,-0.805529658027602,-0.8307526926532123,-0.5627887162486921,-1.0272603689813333,-0.4541542867996389,-0.32443490784032697,1.1039974840887428,-0.2430352511547649,-1.0663579949225248,-0.5823559748058691,-0.1506351877897547,-0.4901247268766224,-1.1699105801484055,-1.2381515640223129,0.8211761509219503,-1.594491913381617,0.04272410984751377,-0.6023134719216585,-1.148280890034562,-1.8457361259914336,-1.8620796079829032,0.3716421902263667,0.19277591288368423,0.9448859168558806,1.6765698859824818,0.5316137518764416,0.12285782357319233,1.4080951373513029,-0.6374971570397988,1.2707786686987506,-0.6542501539757344,-0.6581213947414579,1.090229872538178,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
The longest bone in the human body is the femur,-0.3509404590562663,1.316420734248399,-0.2606936229533505,1.06708204167615,-0.31698338899620826,-0.8871181279896196,-0.2794045713622833,0.8925035699428195,-0.27173375006901496,-0.027381030478847386,-0.15578132086241597,0.8103214343953893,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,0.6883158141233207,0.019737993084389983,1.2594252804751698,0.6907492093767699,2.131309374077822,-1.1613965336066927,0.7221990037488842,0.7399536280467242,-0.5627887162486921,-0.11142292442359598,1.5672260648519325,0.08499029052903814,1.1039974840887428,1.436215200769648,0.22886571513773096,0.21637871650184695,-0.690454120142118,-0.4117644736264563,-0.2064548082614845,0.24303560973485086,0.8211761509219503,0.025506176553022977,0.7377240855299761,-0.6023134719216585,-0.4613730794455892,-0.46118679054510364,0.23350837527759433,0.3716421902263667,-2.1960024992760654,0.13906336695048016,0.07788692589018656,-1.1223048898081005,-0.271512574367473,-1.4885392949805705,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
The point furthest from Earth's center is in Ecuador.,-0.3509404590562663,0.15565337536292764,-0.2606936229533505,0.427175208378666,-0.31698338899620826,0.6500599772492347,-0.2794045713622833,-0.22051920278852913,-0.27173375006901496,-0.2857137392116411,-0.15578132086241597,0.8103214343953893,-0.19842337779658728,-0.6430921079531746,0.8232716768774668,-0.39435351906224914,0.14345847695831823,0.3234797386917803,-0.46637520303344826,0.5292905637699207,0.2873997549497297,-0.0507562061948878,0.24389336713138962,-0.4604805568506418,0.7221990037488842,0.7399536280467242,0.33876602337299905,-0.11142292442359598,0.5565358890261468,-0.5291475070250096,1.1039974840887428,-1.0332707579427234,-0.327618768171458,0.32089886126807693,-0.690454120142118,-0.4901247268766224,-0.42879075562000185,0.1583963426630037,-0.08074326170152932,-0.45096384989834176,0.9350486480587076,-0.6023134719216585,-0.8048269847400741,-0.46118679054510364,-0.18560922137449568,0.3716421902263667,0.7187895101245065,0.05747890984848006,0.24205998474221996,0.8149498026776141,0.04098705248481208,0.21536331227347458,-0.6374971570397988,0.038152708298114874,1.31083970063553,-0.6581213947414579,0.05613649750196579,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
There are 24 letters in the Greek alphabet,-0.3509404590562663,1.316420734248399,-0.2606936229533505,0.10722179172992374,-0.31698338899620826,-0.11852907537019251,-0.2794045713622833,-1.110937420973608,-0.27173375006901496,-0.6732128023108316,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,0.22349761657304876,3.4664371717863594,-0.39435351906224914,0.14345847695831823,-0.3455130599563474,0.6883158141233207,1.2086939913506285,3.20347633152605,0.31999650159094084,1.1876013706046056,-1.5118545219847184,-0.805529658027602,-0.8307526926532123,-0.5627887162486921,-0.4167020726095085,0.5565358890261468,-0.32443490784032697,1.1039974840887428,0.645979693981689,-0.9788757180704238,0.06432314813342165,-0.1506351877897547,-0.4901247268766224,-1.1699105801484055,-1.4497497317019046,0.8211761509219503,-1.3562569001559337,0.22290914708595705,-0.6023134719216585,-1.148280890034562,-1.1534614582682647,-1.442962011330804,0.3716421902263667,-0.4401414709195941,1.2319925662658995,1.2505757358167378,0.16202832485524804,-0.12029441155899072,-0.12541720917733643,1.8132928288340273,1.2707786686987506,-0.6542501539757344,1.960508996966659,1.2970485475454205,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
There are more 5 letter words than 12 letter words,-0.3509404590562663,-0.7149221438011754,-0.2606936229533505,2.66684912491986,-0.31698338899620826,-0.6309217771164771,-0.2794045713622833,0.8925035699428195,-0.27173375006901496,-0.027381030478847386,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,1.0900873410992722,-0.4983110705769795,-0.39435351906224914,0.9400668466066725,-0.3455130599563474,-0.46637520303344826,-0.4898145776011407,-0.6846257705757104,-0.42150891398071644,1.1876013706046056,-0.11002256847261645,-0.041665327139358894,1.3682361563266991,-0.5627887162486921,1.4149728165059658,0.5565358890261468,-0.32443490784032697,1.1039974840887428,1.0410974473756682,0.3552290039240916,0.5288706470659759,-0.1506351877897547,-0.09832346062579782,0.682888981172598,0.5392730444862831,0.46040838587255445,0.16844718448843343,0.508411701759833,-0.6023134719216585,0.22553473114337597,0.23108787717806978,0.23350837527759433,0.3716421902263667,-0.9176678364552034,-0.40848830171452455,-0.14377504147576695,-0.9231810124336562,0.6912069534412486,-0.8069782520789526,0.5878978358971142,-0.7835979319689756,0.3282947733298977,0.21475540249458103,-0.7711382025270039,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
There are more countries in Africa than Asia,-0.3509404590562663,1.316420734248399,-0.2606936229533505,2.346895708271118,-0.31698338899620826,0.13766727550295008,-0.2794045713622833,0.6698990153965504,-0.27173375006901496,-0.8023791566772284,6.1574616825091795,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,0.8232716768774668,2.0125282951255428,0.14345847695831823,-0.3455130599563474,0.6883158141233207,-0.4898145776011407,2.23145080600061,0.31999650159094084,1.1876013706046056,0.5908934082834347,0.7221990037488842,1.0540948921867115,-0.5627887162486921,-0.4167020726095085,-0.4541542867996389,-0.5291475070250096,1.1039974840887428,1.238656324072658,-0.3567795271221654,0.09012980539059363,-1.1762911592592453,-0.4901247268766224,-0.05823084335580655,-0.13784109208842474,-0.982662674325019,-0.3080228419629313,-0.19854356101458112,-0.6023134719216585,-0.4613730794455892,-0.46118679054510364,-0.18560922137449568,0.3716421902263667,-1.3345934800127293,-0.6927357486781838,0.24209255566315363,-0.7666600445894186,-0.20214389870185395,-1.1477587735297614,0.28154908766288594,-0.16728495176865776,-0.6542501539757344,0.21475540249458103,-0.15068217750527665,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
There are more native Japanese speakers than native French speakers,-0.3509404590562663,0.44584521508429553,-0.2606936229533505,2.026942291622376,-0.31698338899620826,0.6500599772492347,-0.2794045713622833,-0.4431237573347988,-0.27173375006901496,-0.8023791566772284,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,1.9566770656254957,2.144854424331913,2.0125282951255428,-0.653149892690036,0.3234797386917803,0.6883158141233207,0.3594397068747437,1.2594252804751698,-0.0507562061948878,0.24389336713138962,-0.4604805568506418,1.4860633346371275,0.425812363906737,-0.5627887162486921,-1.0272603689813333,-0.4541542867996389,-0.32443490784032697,1.1039974840887428,0.05330306389071988,-0.8792431249888709,0.3300269746713806,-0.1506351877897547,-0.6468452333769487,-0.7993506678842021,-0.3917588933039324,0.8211761509219503,-0.7606693670917205,0.07479240005371138,-0.6023134719216585,-0.4613730794455892,-0.46118679054510364,-0.6047268180265959,0.3716421902263667,0.006304583789184574,0.4260670941441924,0.286980160201917,0.4133374755406171,-0.17334026464634503,0.8969243551750933,-0.6374971570397988,2.297966969032614,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
There are no single word anagrams of the word 'anagram',-0.3509404590562663,1.6066125739697659,-0.2606936229533505,1.3870354583248925,-0.31698338899620826,-0.3747254262433348,-0.2794045713622833,-0.8883328664273383,-0.27173375006901496,-0.6732128023108316,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,1.0900873410992722,-0.4983110705769795,-0.39435351906224914,1.736675216255027,0.3234797386917803,-0.46637520303344826,0.8689922775602744,-0.6846257705757104,-0.0507562061948878,1.1876013706046056,0.9413513966614601,1.4860633346371275,-1.4590352209331867,-0.5627887162486921,-1.0272603689813333,0.5565358890261468,-0.32443490784032697,1.1039974840887428,0.2508619405877097,-0.9958861607916625,0.26076594590568686,-1.2302730524944818,-0.4901247268766224,-1.1699105801484055,-0.6879963280553656,0.6407922683972503,-1.1180218869302514,0.15194673055931557,-0.6023134719216585,-1.148280890034562,-1.1534614582682647,-1.442962011330804,0.3716421902263667,-0.1263383580377234,0.15371231139805333,0.9981656564241307,0.16080907373229025,-0.5291113706808152,0.5561438337242833,-0.6374971570397988,0.8599033485652053,-0.6542501539757344,-0.6581213947414579,1.090229872538178,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
There is no German word meaning 'fluffy',-0.3509404590562663,1.0262288945270308,-0.2606936229533505,0.10722179172992374,-0.31698338899620826,0.3938636263760924,-0.2794045713622833,-0.6657283118810685,-0.27173375006901496,-0.9315455110436252,6.1574616825091795,0.8103214343953893,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,2.0125282951255428,1.736675216255027,-0.3455130599563474,0.6883158141233207,0.8689922775602744,-0.6846257705757104,-0.0507562061948878,0.24389336713138962,-0.11002256847261645,-0.041665327139358894,0.425812363906737,0.33876602337299905,-1.0272603689813333,0.5565358890261468,-0.5291475070250096,1.1039974840887428,-1.0332707579427234,-0.8695228720053049,0.34575644526103044,-0.9603635863183,-0.4901247268766224,-1.1699105801484055,-0.6033570609835344,-0.08074326170152932,-1.2847863961882227,0.027175331685972668,-0.6023134719216585,-1.148280890034562,-1.1534614582682647,-1.0238444146786998,-2.3195598769300743,0.7187895101245065,0.003971331015558166,0.7282453418969169,0.9042642259080925,0.1418932989336178,0.21536331227347458,-0.6374971570397988,1.2707786686987506,-0.6542501539757344,2.251467929378672,1.2970485475454205,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Transnistria is a disputed territory in Moldova,-0.3509404590562663,0.44584521508429553,-0.2606936229533505,0.10722179172992374,-0.31698338899620826,-0.8871181279896196,-0.2794045713622833,-1.110937420973608,-0.27173375006901496,-0.9315455110436252,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,2.0125282951255428,0.9400668466066725,-1.0145058586044753,-0.46637520303344826,2.3976499896168666,2.23145080600061,0.31999650159094084,0.24389336713138962,-0.4604805568506418,-0.805529658027602,-1.1448939567931997,-0.5627887162486921,-0.7219812207954208,-0.4541542867996389,-0.5291475070250096,1.1039974840887428,-0.8357118812457336,-1.0882285641355491,-1.5368463004768926,0.3891837445626091,-0.4901247268766224,-1.1699105801484055,-1.492069365237828,-0.982662674325019,-1.880373929252436,-0.7565909862929138,-0.6023134719216585,-1.148280890034562,-1.8457361259914336,-2.281197204634997,-2.3195598769300743,0.5728961626284422,1.672032000437956,1.692413058944038,0.6748552015700112,-1.877391614669999,0.5561438337242833,1.2005953323655707,0.8599033485652053,1.638354676404074,0.21475540249458103,1.090229872538178,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Uranus is bigger than Saturn,-0.3509404590562663,1.896804413691134,-0.2606936229533505,0.747128625027408,-0.31698338899620826,0.6500599772492347,-0.2794045713622833,0.0020853517577408046,-0.27173375006901496,-0.4148800935780379,-0.15578132086241597,3.467226154564227,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,2.0125282951255428,-0.653149892690036,0.3234797386917803,-0.46637520303344826,-0.4898145776011407,-0.6846257705757104,1.0615019171625986,0.24389336713138962,0.9413513966614601,0.7221990037488842,-0.516611428513225,1.2403207629946902,-0.11142292442359598,1.5672260648519325,-0.32443490784032697,1.1039974840887428,-0.8357118812457336,-0.18667509990974368,0.9992397881277286,-0.690454120142118,-0.4901247268766224,0.015881139097036954,0.24303560973485086,0.6407922683972503,-0.2841993406403507,0.3168638099424149,-0.6023134719216585,-0.4613730794455892,-0.46118679054510364,-0.18560922137449568,0.3716421902263667,0.5728961626284422,-0.38809882040092786,0.3434376427364241,0.7290291174172603,0.259500450528648,0.5561438337242833,-0.6374971570397988,0.8599033485652053,-0.6542501539757344,-0.6581213947414579,0.6765925225236932,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
